geneID	PR	FR	PS	FS	Tsil	Trepl	nout	npop
Potra129341g30721	0	0	0	0	3107111	15039033	1	94
Potra129621g26608	5	5	1	1	3107111	15039033	1	94
Potra129929g33932	0	0	0	0	3107111	15039033	1	94
Potra131284g34225	0	0	0	0	3107111	15039033	1	94
Potra132630g26609	5	0	8	8	3107111	15039033	1	94
Potra133310g34537	0	0	0	0	3107111	15039033	1	94
Potra134036g26611	0	0	0	0	3107111	15039033	1	94
Potra134417g26612	0	0	0	0	3107111	15039033	1	94
Potra134520g26613	0	0	0	2	3107111	15039033	1	94
Potra134651g26614	2	2	2	2	3107111	15039033	1	94
Potra135321g34522	1	1	0	0	3107111	15039033	1	94
Potra135740g34267	0	0	0	0	3107111	15039033	1	94
Potra136316g30779	0	0	0	0	3107111	15039033	1	94
Potra137145g34325	0	0	0	0	3107111	15039033	1	94
Potra137783g34391	0	0	0	0	3107111	15039033	1	94
Potra138166g34460	0	0	0	0	3107111	15039033	1	94
Potra139274g34454	0	0	0	0	3107111	15039033	1	94
Potra139821g26616	2	5	4	3	3107111	15039033	1	94
Potra139868g33644	0	0	0	0	3107111	15039033	1	94
Potra141831g26617	33	0	13	2	3107111	15039033	1	94
Potra143734g33641	0	0	0	0	3107111	15039033	1	94
Potra143778g34015	0	0	0	0	3107111	15039033	1	94
Potra144097g26619	7	3	2	2	3107111	15039033	1	94
Potra145311g26620	0	0	0	0	3107111	15039033	1	94
Potra145399g34762	0	0	0	0	3107111	15039033	1	94
Potra147097g26621	16	11	10	10	3107111	15039033	1	94
Potra147974g26622	0	0	0	0	3107111	15039033	1	94
Potra148015g26623	2	1	1	0	3107111	15039033	1	94
Potra148062g30851	6	2	1	0	3107111	15039033	1	94
Potra148064g26625	9	7	14	8	3107111	15039033	1	94
Potra148067g26626	0	0	0	0	3107111	15039033	1	94
Potra148196g26627	0	6	0	2	3107111	15039033	1	94
Potra148241g26629	24	13	16	7	3107111	15039033	1	94
Potra148438g26632	7	7	11	5	3107111	15039033	1	94
Potra148455g34866	0	0	0	1	3107111	15039033	1	94
Potra148461g26633	0	0	0	0	3107111	15039033	1	94
Potra148638g26634	0	0	0	0	3107111	15039033	1	94
Potra148671g26635	20	11	29	19	3107111	15039033	1	94
Potra148842g26636	20	18	9	5	3107111	15039033	1	94
Potra148955g26638	0	0	0	0	3107111	15039033	1	94
Potra148962g26639	5	7	6	7	3107111	15039033	1	94
Potra148973g26640	6	2	2	3	3107111	15039033	1	94
Potra148976g26641	0	0	0	0	3107111	15039033	1	94
Potra149091g30855	0	0	0	0	3107111	15039033	1	94
Potra149121g26643	0	0	0	0	3107111	15039033	1	94
Potra149337g26646	5	2	8	9	3107111	15039033	1	94
Potra149347g26647	9	13	3	2	3107111	15039033	1	94
Potra149491g26648	0	0	0	0	3107111	15039033	1	94
Potra149527g26649	10	7	8	7	3107111	15039033	1	94
Potra149531g26650	1	4	1	3	3107111	15039033	1	94
Potra149544g26651	23	9	10	11	3107111	15039033	1	94
Potra149729g26653	28	13	8	5	3107111	15039033	1	94
Potra149729g26654	56	31	17	8	3107111	15039033	1	94
Potra149730g26655	9	23	1	0	3107111	15039033	1	94
Potra149738g34807	0	0	0	0	3107111	15039033	1	94
Potra149874g26657	5	4	3	0	3107111	15039033	1	94
Potra149906g26658	0	0	0	0	3107111	15039033	1	94
Potra149928g26659	0	0	0	0	3107111	15039033	1	94
Potra150069g26661	0	0	0	0	3107111	15039033	1	94
Potra150070g26662	2	5	4	4	3107111	15039033	1	94
Potra150087g30862	0	0	0	0	3107111	15039033	1	94
Potra150089g26663	0	1	0	1	3107111	15039033	1	94
Potra150090g26664	4	3	5	3	3107111	15039033	1	94
Potra150260g26667	15	10	4	1	3107111	15039033	1	94
Potra150275g26668	0	0	0	0	3107111	15039033	1	94
Potra150280g26669	17	13	13	12	3107111	15039033	1	94
Potra150391g34715	0	0	0	0	3107111	15039033	1	94
Potra150415g26670	0	0	0	0	3107111	15039033	1	94
Potra150649g26671	14	8	16	5	3107111	15039033	1	94
Potra150652g26672	0	0	0	2	3107111	15039033	1	94
Potra150857g26674	1	4	4	3	3107111	15039033	1	94
Potra150957g26675	0	0	0	0	3107111	15039033	1	94
Potra150970g34473	0	0	0	0	3107111	15039033	1	94
Potra150980g26676	0	14	0	2	3107111	15039033	1	94
Potra150981g26677	26	16	9	8	3107111	15039033	1	94
Potra150981g26678	21	6	21	10	3107111	15039033	1	94
Potra150997g26679	0	0	0	0	3107111	15039033	1	94
Potra151172g26680	2	11	2	3	3107111	15039033	1	94
Potra151175g26681	13	3	0	1	3107111	15039033	1	94
Potra151432g26683	0	0	0	0	3107111	15039033	1	94
Potra151433g26684	0	0	0	0	3107111	15039033	1	94
Potra151442g26685	1	3	1	2	3107111	15039033	1	94
Potra151473g26686	0	3	0	1	3107111	15039033	1	94
Potra151488g26687	5	3	13	3	3107111	15039033	1	94
Potra151546g33755	0	0	0	0	3107111	15039033	1	94
Potra151607g30880	3	2	3	2	3107111	15039033	1	94
Potra151609g26689	53	32	21	15	3107111	15039033	1	94
Potra151639g26690	10	5	5	7	3107111	15039033	1	94
Potra151649g26691	4	4	5	3	3107111	15039033	1	94
Potra151654g34232	0	0	0	0	3107111	15039033	1	94
Potra151667g26692	4	0	3	0	3107111	15039033	1	94
Potra151671g26693	3	3	6	3	3107111	15039033	1	94
Potra151671g34620	7	1	1	2	3107111	15039033	1	94
Potra151802g34712	0	0	0	0	3107111	15039033	1	94
Potra151874g26697	2	1	4	8	3107111	15039033	1	94
Potra151980g26698	0	0	0	0	3107111	15039033	1	94
Potra152093g26700	3	16	10	6	3107111	15039033	1	94
Potra152094g26701	0	0	0	0	3107111	15039033	1	94
Potra152188g26702	0	0	0	0	3107111	15039033	1	94
Potra152196g34855	0	0	0	0	3107111	15039033	1	94
Potra152237g26704	3	5	1	1	3107111	15039033	1	94
Potra152255g30889	0	1	1	0	3107111	15039033	1	94
Potra152267g26706	7	4	8	2	3107111	15039033	1	94
Potra152268g26707	11	7	3	4	3107111	15039033	1	94
Potra152277g26708	14	6	7	2	3107111	15039033	1	94
Potra152638g26711	5	3	3	1	3107111	15039033	1	94
Potra152663g26712	12	3	15	5	3107111	15039033	1	94
Potra152754g26713	16	11	7	6	3107111	15039033	1	94
Potra152775g26714	30	17	20	6	3107111	15039033	1	94
Potra152778g26715	4	1	0	0	3107111	15039033	1	94
Potra152803g26716	4	4	2	2	3107111	15039033	1	94
Potra152989g26719	0	0	0	0	3107111	15039033	1	94
Potra152990g26720	0	0	0	0	3107111	15039033	1	94
Potra152995g34623	4	3	2	1	3107111	15039033	1	94
Potra152996g26723	12	18	20	14	3107111	15039033	1	94
Potra153148g34436	0	0	0	0	3107111	15039033	1	94
Potra153166g26724	0	0	0	0	3107111	15039033	1	94
Potra153326g26725	0	0	0	0	3107111	15039033	1	94
Potra153356g26726	11	17	9	7	3107111	15039033	1	94
Potra153358g26727	9	3	8	6	3107111	15039033	1	94
Potra153443g26729	0	0	0	0	3107111	15039033	1	94
Potra153511g26730	17	8	4	0	3107111	15039033	1	94
Potra153512g26731	15	7	13	5	3107111	15039033	1	94
Potra153521g26733	26	14	14	1	3107111	15039033	1	94
Potra153675g26736	4	6	13	9	3107111	15039033	1	94
Potra154020g26738	0	0	0	0	3107111	15039033	1	94
Potra154050g34489	0	2	1	0	3107111	15039033	1	94
Potra154089g26739	5	4	7	12	3107111	15039033	1	94
Potra154170g26740	22	13	8	5	3107111	15039033	1	94
Potra154184g26741	21	6	17	11	3107111	15039033	1	94
Potra154203g26742	0	1	0	0	3107111	15039033	1	94
Potra154227g26744	1	1	0	1	3107111	15039033	1	94
Potra154356g26745	0	0	0	0	3107111	15039033	1	94
Potra154545g34452	0	0	0	0	3107111	15039033	1	94
Potra154591g33985	2	7	0	0	3107111	15039033	1	94
Potra154624g26749	7	3	2	1	3107111	15039033	1	94
Potra154804g26751	0	1	1	1	3107111	15039033	1	94
Potra154810g26752	1	4	1	1	3107111	15039033	1	94
Potra154837g26754	3	2	3	4	3107111	15039033	1	94
Potra154995g26755	2	4	5	4	3107111	15039033	1	94
Potra155009g26756	18	14	6	8	3107111	15039033	1	94
Potra155011g30913	13	8	2	0	3107111	15039033	1	94
Potra155151g26757	30	27	30	18	3107111	15039033	1	94
Potra155152g26758	4	2	1	2	3107111	15039033	1	94
Potra155208g26760	9	7	6	3	3107111	15039033	1	94
Potra155353g26761	3	2	3	1	3107111	15039033	1	94
Potra155372g30918	0	0	0	1	3107111	15039033	1	94
Potra155379g26762	3	3	0	3	3107111	15039033	1	94
Potra155399g26764	16	7	13	8	3107111	15039033	1	94
Potra155498g34630	0	0	0	0	3107111	15039033	1	94
Potra155500g26767	0	0	0	0	3107111	15039033	1	94
Potra155531g26769	12	5	6	3	3107111	15039033	1	94
Potra155543g26770	2	12	4	2	3107111	15039033	1	94
Potra155715g26772	11	6	7	4	3107111	15039033	1	94
Potra155724g26773	6	8	2	3	3107111	15039033	1	94
Potra155735g26774	0	1	1	2	3107111	15039033	1	94
Potra155737g26775	0	0	0	0	3107111	15039033	1	94
Potra155883g26777	5	21	6	3	3107111	15039033	1	94
Potra155891g26778	15	6	7	2	3107111	15039033	1	94
Potra155907g26779	0	0	0	0	3107111	15039033	1	94
Potra155924g26781	3	6	3	4	3107111	15039033	1	94
Potra155934g26782	0	0	1	0	3107111	15039033	1	94
Potra156102g26784	21	12	18	9	3107111	15039033	1	94
Potra156118g30923	27	19	10	6	3107111	15039033	1	94
Potra156128g26785	14	7	23	10	3107111	15039033	1	94
Potra156256g26788	6	3	2	3	3107111	15039033	1	94
Potra156286g26789	12	9	12	6	3107111	15039033	1	94
Potra156309g26790	10	4	4	3	3107111	15039033	1	94
Potra156321g26791	62	21	21	7	3107111	15039033	1	94
Potra156436g26792	6	2	4	3	3107111	15039033	1	94
Potra156493g26793	0	0	0	0	3107111	15039033	1	94
Potra156711g26794	5	3	11	5	3107111	15039033	1	94
Potra156816g26795	16	14	11	7	3107111	15039033	1	94
Potra156856g26796	11	7	4	5	3107111	15039033	1	94
Potra156864g26797	1	2	0	0	3107111	15039033	1	94
Potra156870g34847	0	0	0	0	3107111	15039033	1	94
Potra156957g26798	0	0	0	0	3107111	15039033	1	94
Potra157021g26800	0	0	0	0	3107111	15039033	1	94
Potra157033g34862	0	0	0	0	3107111	15039033	1	94
Potra157199g26801	0	0	0	0	3107111	15039033	1	94
Potra157219g26802	51	29	14	11	3107111	15039033	1	94
Potra157391g26803	1	0	1	2	3107111	15039033	1	94
Potra157410g26804	22	13	11	7	3107111	15039033	1	94
Potra157562g30937	7	6	2	1	3107111	15039033	1	94
Potra157645g26805	4	3	4	3	3107111	15039033	1	94
Potra157685g26806	2	0	1	0	3107111	15039033	1	94
Potra157692g26807	34	22	9	12	3107111	15039033	1	94
Potra157697g26808	0	0	0	0	3107111	15039033	1	94
Potra157844g26809	3	8	1	1	3107111	15039033	1	94
Potra157873g34275	0	0	0	0	3107111	15039033	1	94
Potra158213g26814	10	10	7	11	3107111	15039033	1	94
Potra158260g26815	5	0	2	1	3107111	15039033	1	94
Potra158297g33662	3	3	1	2	3107111	15039033	1	94
Potra158304g26816	11	6	18	6	3107111	15039033	1	94
Potra158317g26817	34	22	11	7	3107111	15039033	1	94
Potra158452g30946	7	6	1	3	3107111	15039033	1	94
Potra158457g34793	0	0	0	0	3107111	15039033	1	94
Potra158466g26820	11	6	6	9	3107111	15039033	1	94
Potra158478g26821	18	11	4	4	3107111	15039033	1	94
Potra158690g34507	0	0	0	0	3107111	15039033	1	94
Potra158800g30953	0	0	0	0	3107111	15039033	1	94
Potra158822g26823	17	20	18	6	3107111	15039033	1	94
Potra159322g26826	0	0	0	0	3107111	15039033	1	94
Potra159440g26828	0	0	0	0	3107111	15039033	1	94
Potra159473g26829	0	0	0	0	3107111	15039033	1	94
Potra159535g30958	0	0	0	0	3107111	15039033	1	94
Potra159553g26831	0	0	0	0	3107111	15039033	1	94
Potra159636g26832	0	0	0	0	3107111	15039033	1	94
Potra159806g34257	0	0	0	0	3107111	15039033	1	94
Potra159819g26835	0	0	0	0	3107111	15039033	1	94
Potra159898g30961	5	2	3	1	3107111	15039033	1	94
Potra159922g26836	0	0	0	0	3107111	15039033	1	94
Potra159952g30962	0	0	0	0	3107111	15039033	1	94
Potra159978g26839	1	2	1	1	3107111	15039033	1	94
Potra160099g26841	0	0	0	0	3107111	15039033	1	94
Potra160108g26842	0	0	0	1	3107111	15039033	1	94
Potra160113g26843	13	16	6	2	3107111	15039033	1	94
Potra160156g30969	0	0	0	0	3107111	15039033	1	94
Potra160169g33757	0	0	0	0	3107111	15039033	1	94
Potra160209g26845	16	7	4	1	3107111	15039033	1	94
Potra160251g26846	17	8	11	11	3107111	15039033	1	94
Potra160255g26847	0	0	0	0	3107111	15039033	1	94
Potra160258g26848	6	5	5	4	3107111	15039033	1	94
Potra160276g34459	0	0	0	0	3107111	15039033	1	94
Potra160286g26849	6	3	11	3	3107111	15039033	1	94
Potra160288g26850	36	15	22	7	3107111	15039033	1	94
Potra160297g26851	22	23	15	11	3107111	15039033	1	94
Potra160405g26853	14	7	4	2	3107111	15039033	1	94
Potra160408g26854	10	3	5	3	3107111	15039033	1	94
Potra160413g26855	8	5	10	6	3107111	15039033	1	94
Potra160416g26856	5	1	4	4	3107111	15039033	1	94
Potra160416g26857	5	3	4	4	3107111	15039033	1	94
Potra160458g26858	5	4	7	9	3107111	15039033	1	94
Potra160463g35311	7	9	2	2	3107111	15039033	1	94
Potra160498g26859	10	5	6	3	3107111	15039033	1	94
Potra160505g26860	0	1	1	1	3107111	15039033	1	94
Potra160508g30973	0	1	0	1	3107111	15039033	1	94
Potra160509g26862	1	2	5	1	3107111	15039033	1	94
Potra160510g26863	7	7	5	1	3107111	15039033	1	94
Potra160535g26864	6	3	2	0	3107111	15039033	1	94
Potra160545g26866	22	11	4	2	3107111	15039033	1	94
Potra160550g34663	14	9	4	4	3107111	15039033	1	94
Potra160557g26867	22	9	8	3	3107111	15039033	1	94
Potra160561g26868	0	0	0	0	3107111	15039033	1	94
Potra160564g26869	2	2	1	1	3107111	15039033	1	94
Potra160605g26870	3	2	5	2	3107111	15039033	1	94
Potra160615g26871	0	0	0	0	3107111	15039033	1	94
Potra160621g26872	0	0	0	0	3107111	15039033	1	94
Potra160622g30977	0	1	0	0	3107111	15039033	1	94
Potra160677g26874	12	6	2	0	3107111	15039033	1	94
Potra160679g26875	5	7	8	15	3107111	15039033	1	94
Potra160682g34049	0	0	0	0	3107111	15039033	1	94
Potra160691g33737	0	0	0	0	3107111	15039033	1	94
Potra160722g26876	0	0	0	1	3107111	15039033	1	94
Potra160729g30978	0	0	0	0	3107111	15039033	1	94
Potra160776g26877	17	6	8	1	3107111	15039033	1	94
Potra160789g26878	9	12	2	3	3107111	15039033	1	94
Potra160799g26881	6	5	4	5	3107111	15039033	1	94
Potra160800g26882	8	4	2	1	3107111	15039033	1	94
Potra160802g26884	3	4	0	1	3107111	15039033	1	94
Potra160836g33609	0	0	0	0	3107111	15039033	1	94
Potra160839g26885	1	2	2	0	3107111	15039033	1	94
Potra160848g26887	1	3	7	3	3107111	15039033	1	94
Potra160855g34818	6	9	4	5	3107111	15039033	1	94
Potra160876g26888	0	0	0	0	3107111	15039033	1	94
Potra160877g34667	0	0	0	0	3107111	15039033	1	94
Potra160898g26890	9	11	9	6	3107111	15039033	1	94
Potra160899g26891	10	6	2	3	3107111	15039033	1	94
Potra160939g26894	4	6	3	1	3107111	15039033	1	94
Potra160951g26895	7	6	1	2	3107111	15039033	1	94
Potra160957g26896	11	6	5	6	3107111	15039033	1	94
Potra161001g26898	0	2	0	1	3107111	15039033	1	94
Potra161077g26900	45	35	7	6	3107111	15039033	1	94
Potra161119g26901	0	0	0	0	3107111	15039033	1	94
Potra161128g26902	0	0	0	0	3107111	15039033	1	94
Potra161138g26905	17	4	6	4	3107111	15039033	1	94
Potra161143g26907	6	3	3	2	3107111	15039033	1	94
Potra161143g26908	10	9	11	7	3107111	15039033	1	94
Potra161145g26909	2	0	7	3	3107111	15039033	1	94
Potra161145g26910	23	6	5	4	3107111	15039033	1	94
Potra161145g26911	2	0	10	3	3107111	15039033	1	94
Potra161150g26912	13	10	5	8	3107111	15039033	1	94
Potra161152g26913	6	6	1	0	3107111	15039033	1	94
Potra161154g26914	22	23	9	5	3107111	15039033	1	94
Potra161176g26917	0	6	0	2	3107111	15039033	1	94
Potra161180g34169	2	1	2	2	3107111	15039033	1	94
Potra161188g26918	10	2	5	4	3107111	15039033	1	94
Potra161202g26919	1	3	5	6	3107111	15039033	1	94
Potra161272g26922	0	6	0	1	3107111	15039033	1	94
Potra161278g26923	8	3	2	1	3107111	15039033	1	94
Potra161316g26926	25	9	13	5	3107111	15039033	1	94
Potra161334g26927	3	3	0	0	3107111	15039033	1	94
Potra161351g30987	0	0	0	0	3107111	15039033	1	94
Potra161362g26928	10	15	2	4	3107111	15039033	1	94
Potra161377g26930	9	6	6	0	3107111	15039033	1	94
Potra161383g26932	10	9	5	3	3107111	15039033	1	94
Potra161395g26934	0	0	1	0	3107111	15039033	1	94
Potra161395g26935	3	1	0	1	3107111	15039033	1	94
Potra161397g26936	6	1	4	8	3107111	15039033	1	94
Potra161400g26937	2	0	6	5	3107111	15039033	1	94
Potra161436g26939	27	11	7	5	3107111	15039033	1	94
Potra161442g26940	10	9	2	2	3107111	15039033	1	94
Potra161458g26941	0	0	0	0	3107111	15039033	1	94
Potra161460g26942	20	13	11	10	3107111	15039033	1	94
Potra161518g26943	21	21	3	5	3107111	15039033	1	94
Potra161519g26944	0	0	0	0	3107111	15039033	1	94
Potra161548g30990	1	3	2	1	3107111	15039033	1	94
Potra161549g26946	0	0	4	1	3107111	15039033	1	94
Potra161550g26947	20	9	18	9	3107111	15039033	1	94
Potra161552g26948	0	0	0	0	3107111	15039033	1	94
Potra161585g30991	12	1	3	4	3107111	15039033	1	94
Potra161624g34003	0	0	0	0	3107111	15039033	1	94
Potra161633g26950	19	6	7	9	3107111	15039033	1	94
Potra161668g26951	0	0	0	0	3107111	15039033	1	94
Potra161672g34586	1	0	1	0	3107111	15039033	1	94
Potra161687g26952	0	0	0	0	3107111	15039033	1	94
Potra161695g26953	11	12	4	4	3107111	15039033	1	94
Potra161710g26955	1	0	0	1	3107111	15039033	1	94
Potra161710g26956	10	9	12	11	3107111	15039033	1	94
Potra161712g26958	12	14	4	4	3107111	15039033	1	94
Potra161713g26959	0	0	0	0	3107111	15039033	1	94
Potra161753g26961	0	0	0	0	3107111	15039033	1	94
Potra161755g26962	0	0	0	0	3107111	15039033	1	94
Potra161759g35231	0	0	0	0	3107111	15039033	1	94
Potra161765g26963	0	0	0	0	3107111	15039033	1	94
Potra161780g26964	8	5	10	3	3107111	15039033	1	94
Potra161782g26965	19	4	17	3	3107111	15039033	1	94
Potra161789g26966	4	2	5	2	3107111	15039033	1	94
Potra161798g26967	3	3	10	6	3107111	15039033	1	94
Potra161801g26968	3	3	5	6	3107111	15039033	1	94
Potra161803g26969	0	5	3	3	3107111	15039033	1	94
Potra161805g26970	95	37	38	28	3107111	15039033	1	94
Potra161848g26971	14	8	9	4	3107111	15039033	1	94
Potra161849g35403	15	21	3	6	3107111	15039033	1	94
Potra161856g26972	10	12	11	8	3107111	15039033	1	94
Potra161861g26974	2	3	2	2	3107111	15039033	1	94
Potra161871g26977	0	26	0	7	3107111	15039033	1	94
Potra161872g26978	7	10	7	2	3107111	15039033	1	94
Potra161872g30996	1	2	2	0	3107111	15039033	1	94
Potra161899g33917	0	0	0	0	3107111	15039033	1	94
Potra161916g26979	20	10	17	9	3107111	15039033	1	94
Potra161933g26980	9	9	1	8	3107111	15039033	1	94
Potra161949g26981	13	8	7	5	3107111	15039033	1	94
Potra161952g26982	21	17	6	8	3107111	15039033	1	94
Potra161969g26983	2	1	0	0	3107111	15039033	1	94
Potra161969g26984	0	0	0	0	3107111	15039033	1	94
Potra161976g26985	9	3	2	3	3107111	15039033	1	94
Potra161980g30997	3	0	1	0	3107111	15039033	1	94
Potra161988g26987	8	11	0	1	3107111	15039033	1	94
Potra161990g26988	0	0	0	0	3107111	15039033	1	94
Potra162024g26993	1	4	0	0	3107111	15039033	1	94
Potra162064g26995	28	17	10	8	3107111	15039033	1	94
Potra162068g26996	0	0	0	0	3107111	15039033	1	94
Potra162169g26998	10	5	9	3	3107111	15039033	1	94
Potra162189g26999	0	0	0	0	3107111	15039033	1	94
Potra162194g27000	8	9	13	7	3107111	15039033	1	94
Potra162201g27001	13	4	5	3	3107111	15039033	1	94
Potra162227g34337	0	0	0	0	3107111	15039033	1	94
Potra162249g27002	8	5	4	7	3107111	15039033	1	94
Potra162262g27003	22	13	18	9	3107111	15039033	1	94
Potra162285g34284	6	2	3	1	3107111	15039033	1	94
Potra162307g27007	5	22	4	12	3107111	15039033	1	94
Potra162313g27008	27	7	10	4	3107111	15039033	1	94
Potra162321g27009	9	5	1	4	3107111	15039033	1	94
Potra162369g27010	30	4	22	4	3107111	15039033	1	94
Potra162387g27013	7	2	7	2	3107111	15039033	1	94
Potra162397g34860	5	4	4	10	3107111	15039033	1	94
Potra162430g31011	0	0	0	0	3107111	15039033	1	94
Potra162448g27014	25	9	14	5	3107111	15039033	1	94
Potra162466g27015	4	9	16	10	3107111	15039033	1	94
Potra162482g27016	0	0	0	0	3107111	15039033	1	94
Potra162483g27017	15	5	7	1	3107111	15039033	1	94
Potra162484g27018	7	2	3	3	3107111	15039033	1	94
Potra162502g27020	19	5	8	4	3107111	15039033	1	94
Potra162524g27021	13	6	3	7	3107111	15039033	1	94
Potra162555g27023	0	0	0	0	3107111	15039033	1	94
Potra162589g27025	2	2	4	4	3107111	15039033	1	94
Potra162609g27027	14	11	2	2	3107111	15039033	1	94
Potra162613g27028	3	1	5	0	3107111	15039033	1	94
Potra162617g27030	3	0	6	4	3107111	15039033	1	94
Potra162623g27031	3	2	2	0	3107111	15039033	1	94
Potra162659g34448	0	0	0	0	3107111	15039033	1	94
Potra162670g27033	0	0	0	0	3107111	15039033	1	94
Potra162698g27034	0	3	0	1	3107111	15039033	1	94
Potra162702g34032	0	0	0	0	3107111	15039033	1	94
Potra162721g27035	27	18	16	12	3107111	15039033	1	94
Potra162746g34854	0	0	0	0	3107111	15039033	1	94
Potra162749g27037	5	7	14	9	3107111	15039033	1	94
Potra162752g27038	4	4	8	10	3107111	15039033	1	94
Potra162761g34095	0	0	0	0	3107111	15039033	1	94
Potra162768g27039	0	0	0	0	3107111	15039033	1	94
Potra162774g34806	0	0	0	0	3107111	15039033	1	94
Potra162787g31018	24	5	3	2	3107111	15039033	1	94
Potra162801g27040	0	0	0	0	3107111	15039033	1	94
Potra162824g27042	2	2	5	2	3107111	15039033	1	94
Potra162841g27043	7	9	2	4	3107111	15039033	1	94
Potra162846g27044	6	2	3	4	3107111	15039033	1	94
Potra162852g31019	0	0	0	0	3107111	15039033	1	94
Potra162903g27046	0	0	0	0	3107111	15039033	1	94
Potra162912g27048	10	8	10	4	3107111	15039033	1	94
Potra162920g27049	21	11	21	11	3107111	15039033	1	94
Potra162925g27050	18	22	7	11	3107111	15039033	1	94
Potra162936g27051	2	3	1	2	3107111	15039033	1	94
Potra162945g27052	1	3	7	2	3107111	15039033	1	94
Potra162950g27053	0	1	0	0	3107111	15039033	1	94
Potra162957g27054	0	1	5	2	3107111	15039033	1	94
Potra162991g27055	0	4	0	0	3107111	15039033	1	94
Potra163015g33743	0	0	0	0	3107111	15039033	1	94
Potra163023g34291	0	0	0	0	3107111	15039033	1	94
Potra163039g27060	7	16	12	10	3107111	15039033	1	94
Potra163040g27061	7	16	4	4	3107111	15039033	1	94
Potra163069g35463	0	0	0	0	3107111	15039033	1	94
Potra163090g27062	41	78	8	20	3107111	15039033	1	94
Potra163097g33667	0	0	0	0	3107111	15039033	1	94
Potra163124g27063	6	14	2	1	3107111	15039033	1	94
Potra163124g27064	4	1	1	0	3107111	15039033	1	94
Potra163132g27065	1	0	0	0	3107111	15039033	1	94
Potra163133g34006	0	0	0	0	3107111	15039033	1	94
Potra163172g27067	0	0	0	1	3107111	15039033	1	94
Potra163182g27068	0	0	0	0	3107111	15039033	1	94
Potra163191g27069	45	15	15	19	3107111	15039033	1	94
Potra163205g27071	0	0	0	0	3107111	15039033	1	94
Potra163206g27073	6	5	2	3	3107111	15039033	1	94
Potra163215g27077	7	11	2	2	3107111	15039033	1	94
Potra163222g27078	0	0	0	0	3107111	15039033	1	94
Potra163229g27079	13	9	5	5	3107111	15039033	1	94
Potra163255g27081	9	15	15	12	3107111	15039033	1	94
Potra163261g27082	12	12	5	7	3107111	15039033	1	94
Potra163313g34616	2	3	7	3	3107111	15039033	1	94
Potra163324g27085	13	8	18	9	3107111	15039033	1	94
Potra163327g27086	0	0	4	8	3107111	15039033	1	94
Potra163330g27087	34	20	29	13	3107111	15039033	1	94
Potra163334g27088	13	9	3	4	3107111	15039033	1	94
Potra163334g27089	15	6	5	1	3107111	15039033	1	94
Potra163355g27090	0	0	0	0	3107111	15039033	1	94
Potra163380g27091	0	0	0	0	3107111	15039033	1	94
Potra163381g27092	11	6	6	3	3107111	15039033	1	94
Potra163400g31030	10	6	11	14	3107111	15039033	1	94
Potra163416g27093	9	3	7	8	3107111	15039033	1	94
Potra163417g33705	7	0	4	2	3107111	15039033	1	94
Potra163419g27094	11	6	7	7	3107111	15039033	1	94
Potra163419g27095	21	11	20	6	3107111	15039033	1	94
Potra163458g31032	2	4	2	2	3107111	15039033	1	94
Potra163462g27096	0	0	1	0	3107111	15039033	1	94
Potra163475g35779	8	4	1	2	3107111	15039033	1	94
